No,Rank,Total Score,Class,Total POI in Grid,[Raw] PUSAT PERBELANJAAN,[Raw] RESTORAN,[Raw] NEGERI,[Raw] KERETA API,[Raw] RUMAH SAKIT UMUM DAERAH/NEGERI,[Raw] USIA 25-29,[Raw] USIA 30-34,[Raw] S1,[Raw] WIRASWASTA,[Raw] PERDAGANGAN,[Normalized] PUSAT PERBELANJAAN,[Normalized] RESTORAN,[Normalized] NEGERI,[Normalized] KERETA API,[Normalized] RUMAH SAKIT UMUM DAERAH/NEGERI,[Normalized] USIA 25-29,[Normalized] USIA 30-34,[Normalized] S1,[Normalized] WIRASWASTA,[Normalized] PERDAGANGAN,[Final] PUSAT PERBELANJAAN,[Final] RESTORAN,[Final] NEGERI,[Final] KERETA API,[Final] RUMAH SAKIT UMUM DAERAH/NEGERI,[Final] USIA 25-29,[Final] USIA 30-34,[Final] S1,[Final] WIRASWASTA,[Final] PERDAGANGAN,ID_GRID
3097,3097,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3096
3098,3098,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3097
3099,3099,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3098
3100,3100,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3099
3101,3101,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3100
3102,3102,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3101
3103,3103,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3102
3104,3104,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3103
3105,3105,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3104
3106,3106,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3105
3107,3107,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3106
3108,3108,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3107
3109,3109,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3108
3110,3110,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3109
3111,3111,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3110
3112,3112,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3111
3113,3113,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3112
3114,3114,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3113
3115,3115,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3114
3116,3116,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3115
3117,3117,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3116
3118,3118,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3117
3119,3119,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3118
3120,3120,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3119
3121,3121,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3120
3122,3122,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3121
3123,3123,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3122
3124,3124,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3123
3125,3125,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3124
3126,3126,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3125
3127,3127,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3126
3128,3128,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3127
3129,3129,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3128
3130,3130,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3129
3131,3131,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3130
3132,3132,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3131
3133,3133,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3132
3134,3134,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3133
3135,3135,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3134
3136,3136,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3135
3137,3137,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3136
3138,3138,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3137
3139,3139,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3138
3140,3140,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3139
3141,3141,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3140
3142,3142,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3141
3143,3143,25.281767274339085,Tidak Sesuai,0,0,0,0,0,0,933,933,1827,896,42,0.0,0,0,0,0.0,0.2348601291115893,0.26450116009280744,0.2657525301991512,0.242728184553661,0.26582278481012656,0.0,0,0.0,0.0,0.0,0.024088218370419415,0.027128324112082814,0.034070837205019376,0.0248951984157601,0.02044790652385589,3142
3144,3144,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3143
3145,3145,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3144
3146,3146,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3145
3147,3147,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3146
3148,3148,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3147
3149,3149,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3148
3150,3150,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3149
3151,3151,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3150
3152,3152,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3151
3153,3153,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3152
3154,3154,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3153
3155,3155,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3154
3156,3156,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3155
3157,3157,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3156
3158,3158,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3157
3159,3159,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3158
3160,3160,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3159
3161,3161,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3160
3162,3162,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3161
3163,3163,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3162
3164,3164,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3163
3165,3165,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3164
3166,3166,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3165
3167,3167,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3166
3168,3168,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3167
3169,3169,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3168
3170,3170,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3169
3171,3171,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3170
3172,3172,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3171
3173,3173,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3172
3174,3174,25.226626837611022,Tidak Sesuai,0,0,0,0,0,0,818,852,2348,1154,14,0.0,0,0,0,0.0,0.19950814632646788,0.23765329797812396,0.3507998694090761,0.32898696088264795,0.08860759493670886,0.0,0,0.0,0.0,0.0,0.020462373982201833,0.024374697228525533,0.04497434223193283,0.033742252398220304,0.006815968841285297,3173
